ClientID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,engagement_score,TermDepositSubscribed,ResponsePropensity
CIF001238,25,management,single,secondary,no,4742.57,no,no,unknown,20,nov,365,1,-1,0,success,0.9215,1,0.1486
CIF001239,36,retired,married,unknown,no,616.96,yes,no,cellular,26,feb,1371,5,-1,2,success,0.6213,1,0.4236
CIF001240,20,blue-collar,married,secondary,no,131.53,no,no,telephone,16,feb,571,3,-1,1,other,0.6009,0,0.504
CIF001241,49,blue-collar,married,tertiary,no,2812.97,yes,no,telephone,5,jan,1570,6,3,1,other,0.045,1,0.7132
CIF001242,66,management,single,primary,no,3332.53,yes,no,unknown,15,apr,149,7,-1,4,other,0.856,1,0.9552
CIF001243,77,student,married,tertiary,no,197.4,no,no,unknown,30,dec,903,3,-1,1,failure,0.0464,1,0.6887
CIF001244,48,entrepreneur,married,unknown,no,3871.18,no,no,unknown,24,feb,285,7,5,4,unknown,0.3135,1,0.9872
CIF001245,72,management,married,secondary,yes,4438.76,yes,no,telephone,11,jan,1600,1,-1,5,failure,0.9259,1,0.2463
CIF001246,79,management,divorced,secondary,no,5375.06,no,no,cellular,10,jun,750,1,7,4,failure,0.9497,1,0.2089
CIF001247,71,management,single,unknown,no,6834.96,yes,no,cellular,28,may,1214,7,-1,1,failure,0.9919,1,0.3065
CIF001248,46,admin.,divorced,tertiary,no,-1099.25,yes,yes,telephone,3,aug,1583,5,-1,0,success,0.4764,0,0.7871
CIF001249,38,entrepreneur,single,secondary,no,1541.69,no,no,telephone,28,aug,964,4,-1,2,other,0.1774,1,0.1865
CIF001250,78,student,married,primary,no,1533.83,no,no,cellular,21,oct,103,2,14,3,other,0.4879,0,0.1962
CIF001251,32,student,married,unknown,no,1205.78,no,no,cellular,25,may,397,3,-1,4,success,0.1023,1,0.4117
CIF001252,43,retired,divorced,tertiary,no,-447.79,no,no,telephone,10,jun,382,5,-1,2,success,0.8725,1,0.3175
CIF001253,22,admin.,single,primary,no,-2000.0,yes,no,unknown,20,jan,1645,6,26,1,failure,0.5605,0,0.6465
CIF001254,67,entrepreneur,married,tertiary,no,1778.04,yes,no,unknown,10,dec,1635,7,-1,5,success,0.4045,1,0.8902
CIF001255,58,admin.,single,unknown,no,-805.07,no,yes,unknown,1,mar,858,3,19,5,failure,0.0795,1,0.1387
CIF001256,23,blue-collar,single,unknown,no,1757.98,no,no,telephone,14,aug,1602,4,2,3,other,0.4052,1,0.5468
CIF001257,31,student,married,primary,no,-882.13,yes,no,unknown,30,nov,442,2,23,4,other,0.8662,1,0.0884
CIF001258,52,entrepreneur,divorced,secondary,no,-1798.98,yes,yes,telephone,8,aug,1223,1,21,5,failure,0.7034,1,0.2215
CIF001259,51,blue-collar,married,unknown,no,2202.9,no,no,telephone,5,aug,705,4,29,2,success,0.0825,1,0.3091
CIF001260,67,retired,married,unknown,no,1952.76,yes,yes,cellular,28,mar,432,5,-1,0,unknown,0.1599,1,0.5791
CIF001261,34,retired,divorced,tertiary,no,3237.85,no,yes,telephone,28,sep,450,1,10,3,failure,0.3923,1,0.5549
CIF001262,75,management,single,secondary,no,8057.59,no,no,cellular,26,mar,755,3,11,2,other,0.1014,1,0.6431
CIF001263,45,retired,married,unknown,no,2331.87,no,no,telephone,30,sep,611,5,-1,4,success,0.934,1,0.8189
CIF001264,69,retired,married,tertiary,no,2955.25,yes,no,unknown,30,jul,380,6,-1,4,success,0.6523,1,0.1872
CIF001265,32,management,single,tertiary,yes,-1732.68,yes,no,telephone,28,jun,601,7,26,2,unknown,0.0948,1,0.7434
CIF001266,20,student,divorced,unknown,no,-2000.0,yes,no,cellular,29,sep,231,3,-1,2,other,0.7881,0,0.667
CIF001267,21,blue-collar,married,secondary,no,6248.49,no,no,unknown,23,sep,1745,3,-1,2,other,0.3684,0,0.0797
CIF001268,41,entrepreneur,single,tertiary,no,-1270.44,no,no,unknown,10,mar,683,7,-1,3,failure,0.2449,0,0.3447
CIF001269,77,management,single,primary,no,-1631.83,yes,no,telephone,14,may,193,5,-1,3,other,0.57,0,0.0277
CIF001270,21,retired,divorced,tertiary,no,1382.7,yes,no,cellular,12,jun,1036,2,3,3,success,0.0134,0,0.0902
CIF001271,40,entrepreneur,divorced,tertiary,no,1229.42,no,no,cellular,16,feb,1589,5,-1,3,failure,0.4654,1,0.2838
CIF001272,24,entrepreneur,married,unknown,no,-1207.52,yes,no,cellular,21,may,647,2,-1,5,failure,0.8438,0,0.2431
CIF001273,75,admin.,single,secondary,no,585.08,no,no,unknown,8,jan,1521,4,15,1,success,0.9281,1,0.9002
CIF001274,59,management,divorced,unknown,no,5188.13,yes,no,cellular,1,jun,1099,3,-1,1,failure,0.3426,1,0.8938
CIF001275,65,admin.,single,tertiary,no,-917.98,yes,no,telephone,19,mar,1330,7,1,4,success,0.6424,1,0.5779
CIF001276,62,entrepreneur,married,primary,no,-2000.0,no,no,unknown,30,mar,533,1,-1,5,unknown,0.2268,0,0.735
CIF001277,58,entrepreneur,married,primary,no,4327.78,no,no,unknown,26,oct,66,6,15,3,failure,0.5602,0,0.9996
CIF001278,65,retired,single,primary,no,2976.89,no,no,cellular,1,feb,622,2,25,2,success,0.254,1,0.4102
CIF001279,18,entrepreneur,divorced,secondary,no,-361.56,yes,no,unknown,18,feb,1664,1,-1,2,other,0.5714,0,0.5224
CIF001280,71,admin.,married,tertiary,no,-2000.0,yes,no,unknown,16,apr,1423,5,-1,2,failure,0.1717,1,0.6511
CIF001281,63,management,married,unknown,no,-733.87,no,no,telephone,13,jan,1411,5,-1,0,success,0.9412,1,0.9206
CIF001282,63,blue-collar,married,unknown,no,1335.89,yes,no,cellular,21,nov,1580,1,-1,3,failure,0.8869,1,0.797
CIF001283,42,entrepreneur,single,tertiary,no,4997.02,no,yes,unknown,13,dec,671,1,1,1,other,0.3369,1,0.0644
CIF001284,67,blue-collar,married,secondary,no,-1609.75,yes,no,telephone,28,oct,579,1,-1,1,failure,0.7767,1,0.713
CIF001285,41,admin.,married,tertiary,no,1246.44,yes,no,telephone,28,oct,1665,3,-1,3,success,0.0955,1,0.2519
CIF001286,21,student,single,secondary,no,3525.43,no,yes,telephone,20,feb,1028,1,-1,5,failure,0.7404,1,0.2549
CIF001287,74,blue-collar,divorced,primary,no,-2000.0,no,no,cellular,14,jul,536,5,-1,1,failure,0.2825,1,0.5472
CIF001288,32,management,married,tertiary,no,4601.36,yes,no,telephone,18,feb,500,1,16,5,success,0.1356,1,0.6963
CIF001289,24,retired,single,unknown,no,-2000.0,yes,no,cellular,28,apr,1579,6,-1,3,success,0.6782,0,0.1592
CIF001290,56,entrepreneur,single,primary,no,2495.99,no,no,cellular,10,jun,96,7,-1,5,success,0.4698,0,0.3145
CIF001291,32,student,divorced,primary,no,2240.05,no,no,telephone,27,sep,111,6,-1,2,other,0.5301,1,0.7161
CIF001292,71,entrepreneur,divorced,primary,no,4753.76,no,no,cellular,18,apr,1328,7,15,5,success,0.5205,1,0.152
CIF001293,45,student,divorced,primary,no,3152.77,no,no,unknown,2,apr,2,7,-1,3,other,0.0594,0,0.8497
CIF001294,18,entrepreneur,married,primary,no,-2000.0,yes,no,unknown,23,oct,307,1,-1,4,failure,0.0514,0,0.456
CIF001295,77,admin.,divorced,primary,no,-854.34,yes,no,telephone,7,mar,1783,3,-1,3,success,0.6012,1,0.586
CIF001296,49,student,married,primary,no,1914.62,no,no,telephone,16,jun,766,6,-1,2,failure,0.6239,1,0.0804
CIF001297,34,student,divorced,secondary,no,915.06,yes,no,cellular,29,apr,1309,3,25,3,success,0.0472,1,0.9545
CIF001298,59,student,married,tertiary,no,2932.83,yes,no,cellular,24,nov,876,6,-1,5,unknown,0.3784,1,0.9075
CIF001299,50,admin.,married,primary,no,3868.1,no,yes,unknown,21,jul,163,6,-1,4,other,0.6129,1,0.1901
CIF001300,19,student,married,secondary,no,3325.36,no,no,telephone,3,feb,332,7,5,0,success,0.6567,1,0.6631
CIF001301,65,entrepreneur,married,unknown,no,857.18,yes,no,unknown,26,feb,1369,3,-1,4,success,0.8283,1,0.7931
CIF001302,42,student,single,primary,no,-2000.0,yes,no,cellular,11,dec,170,3,-1,5,other,0.4207,0,0.122
CIF001303,61,student,single,unknown,no,133.56,yes,no,cellular,2,dec,1070,1,-1,4,failure,0.5483,0,0.5775
CIF001304,73,blue-collar,divorced,tertiary,no,2749.1,yes,no,telephone,29,oct,626,2,-1,2,failure,0.5786,1,0.8505
CIF001305,55,entrepreneur,married,tertiary,no,-1771.34,no,no,unknown,6,jan,666,2,2,2,success,0.312,1,0.5067
CIF001306,59,blue-collar,married,secondary,no,3393.82,no,no,telephone,10,sep,1714,4,17,4,other,0.0538,1,0.9238
CIF001307,33,blue-collar,married,secondary,yes,4225.18,no,no,unknown,5,aug,1090,3,20,3,failure,0.0042,1,0.0478
CIF001308,32,management,married,secondary,no,1880.6,yes,no,cellular,19,dec,1107,6,18,2,unknown,0.8361,1,0.9192
CIF001309,43,entrepreneur,divorced,primary,no,-2000.0,yes,no,unknown,27,jun,630,6,-1,2,unknown,0.2002,0,0.9772
CIF001310,70,management,single,secondary,no,-2000.0,yes,no,telephone,16,jun,686,6,-1,2,success,0.6303,1,0.1559
CIF001311,50,retired,married,unknown,yes,7158.57,yes,no,cellular,27,aug,1234,1,-1,0,unknown,0.577,1,0.431
CIF001312,39,blue-collar,married,primary,no,-139.61,no,no,telephone,29,feb,70,4,25,0,success,0.3996,0,0.6208
CIF001313,66,admin.,divorced,tertiary,no,-2000.0,yes,no,unknown,27,sep,427,6,3,0,other,0.8335,1,0.8932
CIF001314,70,retired,single,tertiary,no,5205.74,yes,no,unknown,5,jun,1080,2,-1,2,success,0.6984,1,0.1595
CIF001315,73,blue-collar,married,primary,no,1540.07,yes,no,cellular,7,mar,1122,3,-1,3,unknown,0.0227,1,0.334
CIF001316,36,blue-collar,divorced,primary,no,4814.82,yes,no,unknown,9,oct,166,6,8,2,success,0.7767,1,0.7979
CIF001317,61,management,married,tertiary,no,2330.88,no,no,cellular,20,apr,1418,6,22,5,failure,0.507,1,0.41
CIF001318,54,blue-collar,married,primary,no,2875.68,no,no,telephone,26,nov,976,6,7,1,unknown,0.347,1,0.6049
CIF001319,45,blue-collar,divorced,unknown,no,2589.03,yes,no,telephone,10,apr,427,4,-1,2,unknown,0.7269,1,0.56
CIF001320,42,blue-collar,single,primary,no,3592.46,yes,no,unknown,20,jun,1353,3,-1,1,success,0.6861,1,0.9732
CIF001321,25,management,married,primary,no,8332.29,yes,no,telephone,6,jun,1783,3,-1,1,success,0.3106,1,0.1415
CIF001322,35,student,divorced,secondary,no,4413.02,no,no,cellular,17,sep,762,5,-1,3,failure,0.983,1,0.9484
CIF001323,52,student,married,secondary,no,-2000.0,yes,no,telephone,24,mar,510,3,24,1,other,0.6487,1,0.5642
CIF001324,72,retired,divorced,primary,no,2839.98,no,no,unknown,12,mar,538,3,-1,1,success,0.6058,1,0.9042
CIF001325,71,student,single,tertiary,no,4924.44,yes,no,unknown,5,mar,1066,2,-1,4,other,0.0699,1,0.1179
CIF001326,29,management,divorced,secondary,no,5108.1,no,no,cellular,13,mar,85,4,-1,4,unknown,0.2793,0,0.6415
CIF001327,60,entrepreneur,divorced,tertiary,no,220.19,yes,no,telephone,23,jun,870,2,-1,1,failure,0.447,0,0.8401
CIF001328,23,retired,divorced,primary,no,4994.83,yes,no,cellular,29,aug,44,4,-1,0,unknown,0.6306,1,0.7869
CIF001329,59,blue-collar,divorced,primary,no,4283.23,no,no,telephone,19,nov,69,7,-1,1,failure,0.5128,0,0.0099
CIF001330,39,retired,single,primary,no,9217.55,yes,no,telephone,21,jun,774,6,17,3,other,0.763,1,0.4522
CIF001331,45,student,married,primary,no,-750.01,yes,no,unknown,13,may,1341,4,-1,5,failure,0.2626,0,0.1153
CIF001332,62,entrepreneur,single,unknown,no,-22.2,no,yes,cellular,28,feb,1590,7,-1,0,failure,0.7022,1,0.1528
CIF001333,44,management,single,secondary,no,581.64,no,no,unknown,27,feb,157,7,-1,0,unknown,0.8166,1,0.7063
CIF001334,68,retired,divorced,secondary,no,29.33,no,no,unknown,30,oct,439,4,-1,3,failure,0.765,1,0.9566
CIF001335,51,retired,married,tertiary,no,-1170.06,yes,no,telephone,26,aug,758,6,1,5,unknown,0.7708,1,0.6341
CIF001336,79,blue-collar,divorced,primary,no,-2000.0,no,no,telephone,17,jul,1033,3,18,3,unknown,0.8885,1,0.1024
CIF001337,57,student,single,tertiary,no,195.9,yes,no,telephone,29,jun,1776,7,-1,5,unknown,0.0842,0,0.244
CIF001338,36,management,divorced,tertiary,no,2608.07,yes,yes,cellular,19,jul,1231,3,27,3,success,0.6972,1,0.3789
CIF001339,66,admin.,single,unknown,no,20.33,yes,no,unknown,19,nov,969,2,1,0,success,0.9687,1,0.1254
CIF001340,43,admin.,single,primary,no,7306.14,no,no,telephone,20,mar,109,1,-1,2,success,0.5737,0,0.848
CIF001341,51,retired,married,primary,no,1540.13,yes,no,cellular,6,jun,145,6,-1,4,unknown,0.2173,0,0.1945
CIF001342,26,entrepreneur,divorced,unknown,yes,5373.09,no,no,telephone,26,mar,275,3,-1,3,other,0.9988,1,0.1296
CIF001343,25,admin.,married,secondary,no,2284.26,no,no,unknown,11,feb,1189,6,17,1,success,0.1747,1,0.7257
CIF001344,53,management,married,primary,no,3979.22,no,yes,unknown,20,sep,596,1,-1,1,success,0.3356,1,0.1268
CIF001345,29,management,single,tertiary,no,2337.72,yes,yes,cellular,26,sep,433,4,-1,3,other,0.1721,1,0.4103
CIF001346,79,admin.,married,secondary,no,5606.35,no,no,unknown,4,nov,1206,3,1,2,failure,0.4645,1,0.5155
CIF001347,71,entrepreneur,divorced,unknown,no,1667.82,no,no,unknown,10,jan,1467,4,17,3,success,0.4189,1,0.0802
CIF001348,61,entrepreneur,single,unknown,no,2988.36,yes,no,cellular,29,mar,790,2,-1,2,unknown,0.4912,1,0.5558
CIF001349,63,retired,married,tertiary,no,2599.0,yes,no,telephone,11,jul,1587,1,6,2,failure,0.928,1,0.4802
CIF001350,54,management,married,primary,no,635.14,yes,no,unknown,20,oct,1321,3,-1,3,failure,0.4783,1,0.6684
CIF001351,21,admin.,married,tertiary,no,2714.95,no,no,cellular,17,dec,1289,4,18,0,unknown,0.5146,0,0.2191
CIF001352,42,management,single,primary,no,8203.16,no,yes,telephone,27,oct,1561,6,-1,2,success,0.8867,1,0.3566
CIF001353,48,student,single,unknown,no,688.81,yes,no,telephone,16,nov,330,4,-1,2,unknown,0.8178,1,0.6597
CIF001354,74,admin.,married,tertiary,no,2758.39,no,no,cellular,13,oct,1365,2,27,4,other,0.2397,1,0.0356
CIF001355,31,student,divorced,secondary,no,5273.34,yes,no,cellular,1,apr,1723,2,-1,4,unknown,0.0129,1,0.1158
CIF001356,48,admin.,single,unknown,no,4920.76,no,no,telephone,15,jul,1786,5,-1,2,unknown,0.6295,1,0.2836
CIF001357,39,management,single,tertiary,no,1535.15,yes,no,cellular,18,aug,1040,4,-1,1,failure,0.8448,1,0.1064
CIF001358,26,entrepreneur,single,secondary,no,-2000.0,yes,no,cellular,21,may,1357,7,-1,1,failure,0.5529,0,0.0395
CIF001359,24,retired,single,primary,no,3050.11,yes,yes,cellular,24,nov,1599,4,-1,1,success,0.2112,0,0.9874
CIF001360,40,student,married,tertiary,no,-2000.0,no,no,cellular,24,oct,1533,4,-1,1,success,0.7414,1,0.4558
CIF001361,23,student,divorced,secondary,no,5909.81,yes,no,telephone,14,jul,1616,1,6,4,success,0.6695,1,0.5337
CIF001362,22,student,married,primary,no,2008.42,no,no,cellular,3,jun,1498,2,10,0,success,0.565,0,0.2549
CIF001363,39,retired,married,primary,no,4499.02,yes,no,telephone,8,oct,686,6,-1,0,other,0.8633,1,0.0077
CIF001364,30,blue-collar,single,tertiary,yes,-1206.33,yes,yes,unknown,13,mar,1314,3,-1,3,success,0.7842,1,0.7507
CIF001365,52,entrepreneur,divorced,unknown,no,-2000.0,yes,no,telephone,30,mar,738,3,11,1,unknown,0.668,1,0.7238
CIF001366,19,retired,divorced,secondary,no,2282.26,no,no,unknown,24,may,1443,5,-1,4,failure,0.6648,1,0.9725
CIF001367,36,blue-collar,married,primary,no,1399.19,no,no,cellular,27,feb,1458,1,-1,4,success,0.6622,1,0.0211
CIF001368,46,management,single,tertiary,no,25.38,yes,no,unknown,30,jun,1682,4,-1,4,failure,0.5252,0,0.137
CIF001369,77,management,single,primary,no,1753.98,no,no,cellular,4,jun,1058,3,-1,2,other,0.4639,1,0.7121
CIF001370,57,student,married,primary,no,9802.31,no,no,cellular,1,jul,855,2,-1,2,failure,0.7096,1,0.3301
CIF001371,72,admin.,divorced,tertiary,no,4003.58,no,no,unknown,18,jun,297,3,3,2,failure,0.6105,1,0.0638
CIF001372,39,admin.,married,tertiary,no,4648.5,no,no,telephone,8,nov,1148,4,26,1,failure,0.49,1,0.301
CIF001373,45,admin.,married,primary,no,4031.81,no,no,unknown,27,apr,1019,2,-1,3,success,0.1267,1,0.0877
CIF001374,44,management,married,primary,no,5938.39,yes,no,unknown,14,may,926,4,-1,5,success,0.7019,1,0.8376
CIF001375,73,management,divorced,primary,no,929.78,yes,no,telephone,1,sep,1217,6,-1,1,failure,0.646,1,0.8769
CIF001376,77,management,married,tertiary,no,-2000.0,no,no,cellular,7,apr,1531,2,-1,0,unknown,0.3422,0,0.6369
CIF001377,77,blue-collar,divorced,tertiary,no,934.24,no,no,telephone,11,aug,267,7,6,3,unknown,0.3563,1,0.3856
CIF001378,64,blue-collar,divorced,tertiary,no,3935.21,no,yes,telephone,1,dec,776,5,-1,2,failure,0.2467,1,0.7688
CIF001379,49,entrepreneur,married,primary,no,-1409.4,yes,no,telephone,10,may,1300,6,24,4,other,0.9619,1,0.6316
CIF001380,51,admin.,married,unknown,no,970.9,yes,no,cellular,17,mar,1475,1,-1,5,other,0.8602,1,0.792
CIF001381,78,retired,divorced,primary,no,-575.31,yes,no,unknown,27,mar,1401,6,-1,5,success,0.561,1,0.5109
CIF001382,35,admin.,married,unknown,no,6006.09,no,no,telephone,20,jan,1438,3,-1,2,success,0.4017,1,0.9583
CIF001383,39,retired,single,unknown,no,3748.37,yes,no,unknown,3,apr,1539,5,-1,5,success,0.7368,1,0.29
CIF001384,73,entrepreneur,divorced,secondary,no,3454.62,yes,no,telephone,13,nov,1731,6,18,0,unknown,0.5277,1,0.6042
CIF001385,41,student,married,unknown,no,3364.8,yes,no,telephone,24,apr,1094,2,-1,2,failure,0.9759,1,0.8081
CIF001386,32,retired,single,tertiary,no,1388.25,no,yes,cellular,12,dec,448,2,-1,1,other,0.0551,1,0.8939
CIF001387,52,entrepreneur,single,unknown,no,2092.67,no,no,unknown,17,dec,1014,1,-1,5,success,0.0343,1,0.9467
CIF001388,38,retired,single,primary,no,-2000.0,yes,no,cellular,30,sep,1277,5,-1,3,unknown,0.5686,1,0.395
CIF001389,73,admin.,divorced,primary,no,-2000.0,yes,no,cellular,5,dec,181,6,9,2,unknown,0.2033,0,0.6993
CIF001390,74,blue-collar,single,unknown,no,1950.24,yes,no,unknown,15,may,1362,3,-1,0,other,0.6043,1,0.2902
CIF001391,36,entrepreneur,married,unknown,no,2471.97,yes,no,telephone,19,dec,979,2,-1,4,other,0.7814,1,0.6494
CIF001392,50,student,divorced,tertiary,no,5127.79,no,yes,telephone,24,jul,1685,3,-1,3,unknown,0.1381,1,0.1842
CIF001393,79,retired,single,secondary,no,6214.01,yes,yes,cellular,26,jan,381,3,-1,5,failure,0.4406,1,0.4215
CIF001394,64,entrepreneur,married,secondary,no,6210.0,yes,no,cellular,9,oct,1632,7,-1,2,other,0.6887,1,0.9202
CIF001395,31,blue-collar,single,secondary,no,-1494.07,no,no,telephone,15,dec,806,1,-1,0,failure,0.8339,1,0.8109
CIF001396,54,student,married,secondary,no,443.2,yes,no,cellular,25,nov,1032,3,-1,2,unknown,0.4963,1,0.4965
CIF001397,56,management,single,tertiary,no,2941.0,no,no,telephone,26,jun,1188,5,-1,3,failure,0.2062,1,0.1468
CIF001398,58,admin.,divorced,unknown,no,9095.71,no,no,unknown,25,feb,1042,2,-1,1,failure,0.5858,1,0.3986
CIF001399,19,blue-collar,married,secondary,no,5940.3,no,no,telephone,21,aug,1626,7,21,0,failure,0.4545,1,0.1387
CIF001400,36,student,divorced,unknown,no,4858.19,no,yes,telephone,9,nov,301,7,-1,4,other,0.7719,1,0.0685
CIF001401,70,student,divorced,primary,no,336.64,yes,no,cellular,12,nov,1313,3,-1,3,other,0.5556,0,0.9065
CIF001402,32,student,divorced,unknown,no,-1149.6,yes,no,telephone,20,aug,1754,6,-1,2,success,0.2794,0,0.4914
CIF001403,36,admin.,single,tertiary,no,3866.72,yes,yes,unknown,8,oct,396,6,-1,3,unknown,0.7544,1,0.0894
CIF001404,37,retired,married,tertiary,yes,-1801.98,yes,no,telephone,21,jan,459,5,15,4,failure,0.5177,0,0.7167
CIF001405,28,admin.,married,secondary,no,784.69,no,no,unknown,16,aug,855,2,-1,0,unknown,0.1775,0,0.0742
CIF001406,27,retired,divorced,secondary,no,1155.67,yes,yes,unknown,14,feb,1304,1,-1,2,unknown,0.5631,0,0.3962
CIF001407,39,student,single,secondary,no,6278.74,yes,no,unknown,11,sep,1726,3,21,1,failure,0.9483,1,0.2303
CIF001408,72,entrepreneur,single,unknown,no,435.91,yes,no,telephone,24,jan,1432,1,14,0,unknown,0.7055,1,0.1646
CIF001409,18,blue-collar,divorced,primary,no,-2000.0,yes,no,cellular,14,aug,1429,3,11,0,success,0.2988,0,0.5335
CIF001410,35,retired,divorced,tertiary,no,3013.33,yes,no,cellular,10,dec,794,5,-1,2,failure,0.7109,1,0.7197
CIF001411,21,admin.,divorced,unknown,no,-597.07,yes,no,unknown,12,feb,1161,5,-1,3,success,0.2826,0,0.4872
CIF001412,52,management,divorced,tertiary,no,1627.89,yes,no,telephone,15,jun,380,2,-1,3,success,0.5427,1,0.8208
CIF001413,33,blue-collar,divorced,tertiary,no,1239.89,yes,no,unknown,19,jan,833,1,-1,4,other,0.5266,1,0.9174
CIF001414,67,entrepreneur,married,tertiary,no,678.89,yes,no,unknown,30,sep,340,2,-1,2,failure,0.2474,1,0.8072
CIF001415,54,retired,married,tertiary,no,3871.02,no,no,telephone,11,dec,48,4,6,3,unknown,0.3479,1,0.9565
CIF001416,66,student,married,tertiary,no,-2000.0,yes,no,cellular,6,jan,1541,6,-1,4,other,0.9422,1,0.929
CIF001417,57,entrepreneur,single,unknown,no,-51.04,yes,yes,unknown,30,jul,1448,3,-1,3,failure,0.2506,1,0.8325
CIF001418,45,blue-collar,single,tertiary,no,3552.11,yes,no,cellular,5,oct,919,3,-1,5,other,0.801,1,0.2926
CIF001419,71,student,divorced,unknown,no,-342.25,yes,no,telephone,28,jan,26,4,-1,1,other,0.6674,1,0.1743
CIF001420,47,entrepreneur,divorced,tertiary,no,-2000.0,no,yes,cellular,5,jun,162,1,-1,4,other,0.5326,0,0.727
CIF001421,76,blue-collar,divorced,unknown,no,3505.67,yes,yes,cellular,11,feb,201,2,5,4,success,0.1375,1,0.8455
CIF001422,79,student,married,unknown,no,4869.28,yes,no,telephone,30,dec,1290,1,-1,3,success,0.2046,1,0.8231
CIF001423,54,student,divorced,primary,no,1365.01,yes,no,telephone,5,jul,366,4,3,0,failure,0.179,1,0.6436
CIF001424,59,blue-collar,divorced,unknown,no,-2000.0,no,no,telephone,5,jul,450,4,-1,3,failure,0.5868,0,0.8299
CIF001425,33,admin.,divorced,tertiary,no,3617.91,no,no,telephone,19,dec,1549,5,2,5,other,0.9734,1,0.7072
CIF001426,68,admin.,single,secondary,no,-2000.0,yes,no,telephone,6,oct,1577,5,-1,3,success,0.8772,1,0.6654
CIF001427,59,management,divorced,unknown,no,2426.4,yes,no,cellular,1,apr,1373,3,4,0,unknown,0.0253,1,0.0466
CIF001428,73,blue-collar,single,primary,no,-1162.39,yes,no,cellular,21,aug,557,7,2,1,failure,0.2737,0,0.4605
CIF001429,34,management,married,tertiary,no,-1979.52,no,no,unknown,29,apr,1043,7,-1,3,other,0.1573,0,0.0338
CIF001430,66,retired,single,tertiary,no,174.27,yes,no,unknown,23,jul,360,1,-1,4,unknown,0.9757,1,0.0924
CIF001431,47,admin.,married,unknown,no,950.11,yes,no,telephone,29,oct,1544,7,16,2,failure,0.2356,0,0.541
CIF001432,29,student,divorced,tertiary,no,-432.62,no,no,cellular,16,dec,152,2,-1,5,other,0.2013,0,0.0475
CIF001433,28,admin.,married,tertiary,no,3266.11,yes,no,unknown,19,dec,1339,2,4,4,failure,0.6209,1,0.9132
CIF001434,52,admin.,married,tertiary,no,161.79,yes,yes,unknown,30,jun,920,4,25,1,success,0.5562,0,0.4503
CIF001435,37,retired,single,tertiary,no,4440.57,no,no,cellular,16,nov,1363,1,17,1,other,0.2259,1,0.7
CIF001436,24,management,single,unknown,no,2343.52,no,no,cellular,2,nov,811,3,-1,5,failure,0.6704,1,0.1478
